candidate,phrase,type,post_count,example_1,example_2,example_3
Trump,trump-tember,variant,2,🎶 Wake me up when trump-tember ends 🎶,🎶 Wake me up when trump-tember ends 🎶,
Trump,trump-trumpist,variant,2,The Trump-Trumpist Divide - The Atlantic - If you voted republican this is a must read.,The Trump-Trumpist Divide - The Atlantic - If you voted republican this is a must read.,
Trump,trumpelon,variant,2,Just a reminder fuck trumpelon,From now on I am calling them trumpelon,
Trump,trumpenomics,variant,2,"Trumpenomics.

Guess who's at the top.",I saw a poll with 55% of people are happy with the trump transition so far. It was by CBS. Are you fucking kidding me. If true we should take a step back and let this country have a taste of trumpenomics. Let America see that with no immigrants no healthcare no social security how their lives are,
Trump,trumper-tolerant,variant,2,"If you voted for Trump I don't think you're a good person. If you are Trumper-tolerant, I don't think you're a safe person. I may be friendly but you aren't my friend. I can feel agape love towards you, but it will be at a distance. A safe distance.","If you voted for Trump I don't think you're a good person. If you are Trumper-tolerant, I don't think you're a safe person. I may be friendly but you aren't my friend. I can feel agape love towards you, but it will be at a distance. A safe distance.",
Trump,trumpernutters,variant,2,"Seeing how I'm not engaging any TrumperNutters in my new home here, only mass blocking their pages, I went to snatch some images on Twitter before I shut it down and I just had to take a quick peek at the feed to drop at least one troll bomb for old times sake!","Seeing how I'm not engaging any TrumperNutters in my new home here, only mass blocking their pages, I went to snatch some images on Twitter before I shut it down and I just had to take a quick peek at the feed to drop at least one troll bomb for old times sake!",
Trump,trumpeter,variant,2,Now my friendly neighborhood trumpeter are jubilant an saying see Trump won his cases!,Now my friendly neighborhood trumpeter are jubilant an saying see Trump won his cases!,
Trump,trumpicans,variant,2,"Me in @anonymous on the NH primary and the death of the Republican Party: ""The GOP should rename itself the 'Trumpicans' and exchange the elephant as a symbol for a vulture feeding on the carrion of democracy.""","Me in @anonymous on the NH primary and the death of the Republican Party: ""The GOP should rename itself the 'Trumpicans' and exchange the elephant as a symbol for a vulture feeding on the carrion of democracy.""",
Trump,trumpies,variant,2,"trumpies  cabinet rode the Economic policies from the Obama administration. 
And Claimed it as their own. 
American Electorate will be surprised when the economy goes tits up.
🇮🇪🇪🇺",I love this Italian guy - he has a message for Trumpies. He says 'Vaffanculo' = the F word. :) https://anonymous,
Trump,trumpistan,variant,2,"Trumpistan 

https://anonymous",the leaders of Trumpistan,
Trump,trumpkin,variant,2,Halloween Trumpkin!,"Trumpkin

https://anonymous",
Trump,trumplandia,variant,2,Trump will have a falling out with and jettison musk from trumplandia in about 8 Scaramuccis,"A passion for political violence won the election. I live in Trumplandia, MI, and what I get from MAGA here is a deep rooted love of being violent tough guys. Misogyny. Racism. Willful ignorance. Sure. But violence against women, immigrants, and minorites are still violent tendencies.",
Trump,trumplestiltskin,variant,2,"Honestly, if Merrick Garland ends up in one of Trumplestiltskin’s political enemies prisons, I’m not really gonna be all that upset about it at this point.","Honestly, if Merrick Garland ends up in one of Trumplestiltskin’s political enemies prisons, I’m not really gonna be all that upset about it at this point.",
Trump,trumplethinskin,variant,2,Responding to phoney debate to distract from Trumplethinskin's horrible cabinet picks.,Responding to phoney debate to distract from Trumplethinskin's horrible cabinet picks.,
Trump,trumplings,variant,2,"Yes, I’m rooting for Trump to fail. I’m rooting for him fail so spectacularly the stink NEVER washes off the Rs. I want to see 2 Russian gangsters dragging him out of the WH w/ all the little Trumplings in tow.
I want us, as a nation, to be so embarrassed we beg the world for forgiveness.","Yes, I’m rooting for Trump to fail. I’m rooting for him fail so spectacularly the stink NEVER washes off the Rs. I want to see 2 Russian gangsters dragging him out of the WH w/ all the little Trumplings in tow.
I want us, as a nation, to be so embarrassed we beg the world for forgiveness.",
Trump,trumpo,variant,2,Trumpo+Magamorons= UnAmerican!,Trumpo+Magamorons= UnAmerican!,
Trump,trumpsexuals,variant,2,"And you want to suck Trump's mushroom dry, you Trumpsexuals are disgusting","And you want to suck Trump's mushroom dry, you Trumpsexuals are disgusting",
Trump,trumptrash,variant,2,Block the tRumptrash. Don’t engage.,Block the tRumptrash. Don’t engage.,
Trump,trumpublican,variant,2,"Nancy Mace is a tRumpublican Capitalist! Making money off of a marginalized group. Her shirts say ""Come and take it."" My reply ""Give them Nothing. But take from them, Everything!""
#fucknancymace #transgender #transgenderrights #trumpublican",I have a transgender friend in Alberta. She's been telling me how tRumpublican Politics is leaking into Canada's Parliament.,
Trump,trumpublicans,variant,2,"I only wish that tRumpublicans and the Conservative Christians would believe in this philosophy. 
#transgenderrights #fucktrump #fuckproject2025","I only wish that tRumpublicans and the Conservative Christians would believe in this philosophy. 
#transgenderrights #fucktrump #fuckproject2025",
Trump,trumpwont,variant,2,"Created by a fellow #daliban member to hold Trump and the MAGA movement accountable:

trumpwont.com

Spread this far and wide!

Website will be updated regularly. If you have any suggestions please let me know! I'll relay the info.

#dgg #dggL",trumpwont.com another wonderful contribution from the daliban #dgg,
Trump,trumpx,variant,2,Perfect TrumpX landing! 🇺🇸,Perfect TrumpX landing! 🇺🇸,
Trump,trumpzilla,variant,2,Oh look its Trumpzilla. Spewing hatred and division.,Oh look its Trumpzilla. Spewing hatred and division.,
Trump,trumpzis,variant,2,Dems need to push back vs bullies. Not try to be kind and collaborate with Trump and his Trumpzis.,"Please join me in referring to Trump supporters as Trumpzi or Trumpzis 

Trrumpzis, all together now.. arm up

Hail Trump.",
BOTH,harris-trump,variant,1,Haven’t watched the Harris-Trump debate yet (I research the far right so I have to). Was it stupid or really stupid?,,
BOTH,trump-harris,variant,1,The Media Research Center spent much of the day after the Trump-Harris debate ranting that the non-right-wing media accurately noted that Kamala Harris performed well. https://anonymous,,
Harris,#abandonkamala,hashtag,1,"Kamala Harris believes that Joe Biden did everything right and that Black Men think with their dicks...
#AbandonHarris #AbandonKamala",,
Harris,#actkamalaact,hashtag,1,Can we get a hashtag going here? #ActKamalaAct,,
Harris,#bidenresignharrisascend,hashtag,1,"We should get this trending just to be ornery.  🤣
#BidenResignHarrisAscend",,
Harris,#catladies4kamala,hashtag,1,"Found this cleverly designed t-shirt online last evening & posted it on Mastodon, where it’s been such a hit (understandably!) I thought I’d post it here, too…
#vote #Kamala #harris2024 #catladies4kamala 
https://anonymous",,
Harris,#catladiesforkamala,hashtag,1,"#CatLadiesForKamala has caravan door knocking abilities to swing states.  

catladiesforkamala.com",,
Harris,#electharriswalz,hashtag,1,"BTW, childless cat lady done voted. 

(Ok, more of a corgi lady, but still. Same vibe. 😏)

#ElectHarrisWalz #VoteBlueDownBallot",,
Harris,#haleyvotersforharris,hashtag,1, #HaleyVotersForHarris 🔵⭐️🔵,,
Harris,#happybirthdaykamalaharris,hashtag,1,#HappyBirthdayKamalaHarris. 🥳🎉,,
Harris,#harris-,hashtag,1,When will #Harris break from the failed foreign policies of the #Harris-#Biden admin,,
Harris,#harris-walz2024,hashtag,1,"#HARRIS-WALZ2024

WE'RE GOING BACK TO THE FUTURE!",,
Harris,#harris47,hashtag,1,Kamala closing argument speech tonight. Let's elect Harris next Tuesday.  #HarrisWalz2024 #YesWeKam #Harris47 #DefeatTrump,,
Harris,#harris4america,hashtag,1,#Fresh #IAmWithHarris #Harris4America A womans place is in the WH,,
Harris,#harrisforpresident2024,hashtag,1,"#KamalaHarris as Jedi Master! 

The force, without a doubt, is with her! 

#HarrisForPresident2024

https://anonymous",,
Harris,#harrisisamazing,hashtag,1,"Just sayin'

#FBR #HarrisWalz2024 #resist #TrumpPedoFiles #TruthWarriors #resistance #FunnyGod #TraitorTrump #BidenRocks #HarrisIsAmazing #WalzIsWonderful @anonymous @anonymous @anonymous #AOC #StrongerTogether #Jan6 @anonymous @anonymous @anonymous @anonymous",,
Harris,#harriskelly2024,hashtag,1,"#HarrisKelly2024

Make it happen.",,
Harris,#harrison,hashtag,1,"#Harrison and Kaeding excited to be part of new cabinet

Ryan KiedrowskiLocal Journalism Initiative ReporterThe World-SpectatorPremier Scott Moe appointed a... https://anonymous",,
Harris,#harriswaltz2024,hashtag,1,#HarrisWaltz2024 #Election2024 #Voteblue #Politics,,
Harris,#harriswalzfordemocracy,hashtag,1,"#HarrisWalzforDemocracy 
#VoteBlue",,
Harris,#harriswalzforthewin,hashtag,1,"#KamalaHarris is showing up to HER rallies… and bringing some big name celebrity support with her!! 

#HarrisWalz2024 #HarrisWalzForTheWin!!
https://anonymous",,
Harris,#hereforharris,hashtag,1,"Ok, #HereforHarris",,
Harris,#hyenaharris,hashtag,1,"Looks like this CHEETO has EXPIRED!

Time to take out the GARBAGE!

HA HA HA HA HA HA!!!

(Please FULL VIEW)

#Furry #Kamala #Hyena #Harris #Fursona #Yeen #Art #FurryArt #Vote #Election #HarrisWalz2024 #Kamalayeen #Yeenmala #HyenaHarris #VoteBlue",,
Harris,#iamwithharris,hashtag,1,#Fresh #IAmWithHarris #Harris4America A womans place is in the WH,,
Harris,#isupportkamalaharris,hashtag,1,"I will continue to support KAMALA HARRIS and the Democrats!  Fight is not over. The next 4 years, please keep hope alive. Keep fighting for freedom!
#ISupportKamalaHarris",,
Harris,#kamala-nimarata,hashtag,1,"#Kamala-Nimarata, it’s_happening.gif",,
Harris,#kamala4president,hashtag,1,"""I just voted!!! Don’t tell us what to do with our coochies!! #Kamala4President,"" she wrote",,
Harris,#kamalabringsusjoy,hashtag,1,#HarrisWalz #MichaelBloomberg #KamalaBringsUsJoy #NeverAgainTrump #VoteBlue #TrumpWillLose2024 #NoRepublicansEverAgain #USPol,,
Harris,#kamalachameleon,hashtag,1,"#KamalaHarris2024 has the same right-wing Republican agenda as #HillaryClinton in 2016 & the only real hope for #Democrats is that more people despise #DonaldTrump than #KamalaChameleon; will her support for #ApartheidIsrael's #GazaGenocide play a role...?

https://anonymous",,
Harris,#kamaladeliversjoytous,hashtag,1,"This! OMG! When we fight,  we win. Let's go!
#KamalaDeliversJoyToUS",,
Harris,#kamalafightsforfreedom,hashtag,1,Let me hear you! Who else is absolutely without a doubt voting for Kamala Harris? #KamalaFightsForFreedom,,
Harris,#kamalaforever,hashtag,1,"Kamala ""You guys are at the wrong rally, no, I think you meant to go to the smaller one down the street"".

#KamalaForever #KamalaHarris4POTUS2024 
#KamalaHarris #WeAreNotGoingBack",,
Harris,#kamalaforpresident,hashtag,1,"OMG Kamala is talking in GA about the bipartisan border bill that Schlump tanked, and what a self-centered hypocrite he is. It's EXACTLY what I've been wanting her to say.

Thank you, Kamala!

#KamalaForPresident
#HarrisForPresident
#KamalaHarrisForPresident",,
Harris,#kamalaforpresident2024,hashtag,1,"Kamala Harris is the perfect person to be the next President of the United States! She is a highly qualified, experienced, empathetic, great oratory skills, strong woman. She’s one of the most qualified Presidential candidates we’ve ever had. 

#KamalaForPresident2024",,
Harris,#kamalaharrisforpotus,hashtag,1,"#KamalaHarrisforpotus 

#voteblue 

https://anonymous",,
Harris,#kamalaharrisforpresident2024,hashtag,1,"PACKED Arena ERUPTS For Kamala Harris in Atlanta https://anonymous via @anonymous 🇺🇸

😊😊😊😊😊😊😊😊😊😊😊😊😊😊

#KamalaHarris2024 🇺🇸

#KamalaHarrisForPresident2024 🇺🇸",,
Harris,#kamalaharristimwalz,hashtag,1,"#Vote
#KamalaHarrisTimWalz
„I’ve been studying this group for over four years. I watched them conceive, organize, plan and execute the #BigLie and J6. This isn’t a conspiracy theory, it’s an open #collaboration between people who agree on just one thing:",,
Harris,#kamalahq,hashtag,1,"#BREAKING:
#KamalaHarris Continues To BEAT #DonaldTrump In Recent Polls 50% to 42% 8-points 🆙 #HarrisWalz #KamalaHQ 🇺🇸🌊

@anonymous
@anonymous
@anonymous
@anonymous 
@anonymous
@anonymous
@anonymous",,
Harris,#kamalaorbust,hashtag,1,"If MVP Harris ain’t on that ticket in 2028, then the Republicans can keep this mf. #kamalaorbust",,
Harris,#kamalas,hashtag,1,"@anonymous
🇬🇧 💪🏽🇺🇸
#KamalaHarris vowed to “keep fighting” in her first speech after her 2024 presidential election loss to Donald #Trump. The vice president’s voice appeared to cra…

https://anonymous

( Bernies  #OurRevolution meets #Kamalas coalition the future of ✊🏾 Do you get it! 😉)",,
Harris,#kamalaspajamalas,hashtag,1,"As of last night, tRump was only ahead by 1.6%. Kamala only had 107 days to try to get her message out, and I think she did a damn great job!  Yet the Dems are already eating each other alive, pointing fingers while blaming our VP.  49% is not a mandate. THERE IS NO MANDATE.
#khive
#kamalaspajamalas",,
Harris,#kamalasutra,hashtag,1,I like to think of Harris Policies as the #Kamalasutra,,
Harris,#kamalatime,hashtag,1,Let’s GO! #KamalaTime 👏🏾🔪,,
Harris,#kamalaweloveyou,hashtag,1,"DAMN IT! Tears again. She was supposed to be ours 💔🤍💙
#KamalaWeLoveYou",,
Harris,#kamalawinswithjoy,hashtag,1,"Kamala Harris surges in polls and ""enthusiasm is off the charts."" Americans are embracing the family-friendly vision and freedom-embracing policies of the #HarrisWalz ticket. https://anonymous #KamalaWinsWithJoy",,
Harris,#kamalayeen,hashtag,1,"Looks like this CHEETO has EXPIRED!

Time to take out the GARBAGE!

HA HA HA HA HA HA!!!

(Please FULL VIEW)

#Furry #Kamala #Hyena #Harris #Fursona #Yeen #Art #FurryArt #Vote #Election #HarrisWalz2024 #Kamalayeen #Yeenmala #HyenaHarris #VoteBlue",,
